,Unnamed: 0.1,Unnamed: 0,CIK,GVKEY,NAICS,COMPANY_NAME,MCAP,REVT,ROA,NPM,REVCHANGE,ROE,NUM_SAVVY,NUM_DIR,COMMITTEES,Directors
1771,1771,1435,1327273.0,36300.0,339112.0,"Lyra Therapeutics, Inc.",56.71052,0.285,-0.457,-2636.9,84.4324324324324,-1.036,4,10,compensation committee;audit committee,"tobin, james; waksal, harlan; smith, w.; merrifield, c.; snyderman, nancy; edelman, elazer; razavi, mahmood; virmani, renu; ansel, gary; palasis, maria; baumgartner, i.; schillinger, martin; hilbert, stephen; saltzman, mark; poukalov, konstantin; altman, michael"
1772,1772,1436,1797336.0,36302.0,325414.0,"Ayala Pharmaceuticals, Inc.",118.76556,3.506,-0.8,-8.508,23.4139473861266,-1.33,2,6,compensation committee;audit committee,"appel, roni; goldberg, murray; sidransky, david; berlin, kenneth; orbach, pini; bisker-leib, vered; martell, bridget; cabilly, yuval"
1773,1773,1437,1795250.0,36309.0,711.0,Sphere Entertainment Co.,2027.70756,180.401,-0.016,0.05,-40.0604459458988,-0.071,4,17,compensation committee,"lhota, joseph; sykes, john; weber, marianne e.; thomas, isiah; dolan, paul; litvin, joel; dolan, quentin; dolan, ryan"
1774,1774,1438,1664710.0,36328.0,325412.0,"Keros Therapeutics, Inc.",1402.77725,20.1,-0.484,-14.974,-60.1956732781731,-0.365,1,7,compensation committee;audit committee,"kariv, tomer; knowles, julius; seehra, jasbir; nussbaum, ran; farzan, nima; bouxsein, mary; rosen, vicki; yu, paul"
1775,1775,1439,1772757.0,36404.0,713210.0,Diamond Eagle Acquisition Corp.,11201.74407,1296.025,-0.34,-1.801,0.982986767485822,-0.879,3,12,Finance committee;compensation committee;audit committee,no directors found
1776,1776,1440,1809104.0,36463.0,518210.0,"Alight, Inc.",5016.96424,2915.0,0.547,-0.036,41.6832489146165,0.018,0,6,compensation committee;audit committee,"paolillo, regina; henson, daniel; mangini, siobhan; rajgopal, kausik; williams, denise"
1777,1777,1441,1746473.0,36464.0,325412.0,"Pliant Therapeutics, Inc.",487.1205,7.572,0.099,0.208,52.5427785090343,-0.609,2,6,compensation committee;audit committee,"crowell, gayle; metcalf, brian; phillips, david; huh, hoyoung; cline, darren; noble, paul; derynck, rik; shah, smital; kaminski, naftali; degrado, bill; chapman, hal; greenlee, bill; eksteen, bertus"
1778,1778,1442,1599901.0,36473.0,325414.0,"Avidity Biosciences, Inc.",1135.11258,9.326,-0.214,-6.319,12.7833918333188,-0.425,4,8,compensation committee;audit committee,"kim, jean; levin, arthur; wilson, troy; boess, carsten; boyce, sarah; nadav, eran; wu, anna; kirk, christopher; henig, noreen; corcoran, ryan"
1779,1779,1443,1794669.0,36494.0,518210.0,"Shift4 Payments, Inc.",3270.1485,1390.6,-0.007,-0.026,-1.04239054899235,0.14,1,8,Finance committee;compensation committee;audit committee,"goldsmith-grover, sarah; halkyard, jonathan; isaacman, jared; cruz, christopher; bakhshandehpour, sam; isaacman, donald; davis, karen"
1780,1780,1444,1504167.0,36506.0,325412.0,"Thompson Designs, Inc.",24.17522,0.887,-1.447,-28.791,10.4544198349718,-2.211,0,6,compensation committee;audit committee,no directors found
1781,1781,1445,1580864.0,36512.0,519130.0,"Vroom, Inc.",1479.23347,3184.255,-0.222,-0.141,4.53465801146895,-0.793,2,8,compensation committee;audit committee,"farello, michael; crow, timothy; shortt, thomas"
1782,1782,1446,1383701.0,36525.0,325414.0,Conatus Pharmaceuticals Inc.,16.618365,1.032,-0.901,-14.018,50.6125493721488,-0.543,0,7,,no directors found
1783,1783,1447,1086745.0,36535.0,336112.0,"Phoenix Star Ventures, Inc.",59.35587,2.684,-0.468,-6.501,28.1013185118078,-0.337,0,7,,no directors found
1784,1784,1448,1538927.0,36555.0,325414.0,"Forma Therapeutics Holdings, Inc.",673.99956,0.0,-0.413,-8.931,34.9480584411977,-0.365,1,9,compensation committee;audit committee,no directors found
1785,1785,1449,1806201.0,36598.0,511210.0,Open Lending Corporation,2837.26824,215.655,0.351,-0.686,0.142708753933744,0.583,1,6,compensation committee;audit committee,"clammer, adam; feldstein, eric; yoon, gene; buss, jessica; jezek, keith; greenberg, blair; hegge, thomas; rao, shubhi"
1786,1786,1450,1810546.0,36633.0,522110.0,"Eastern Bankshares, Inc.",3469.92578,628.314,0.02,0.165,-4.14997835386853,0.061,1,11,Finance committee;audit committee,"shane, john; chung, joseph; hessan, diane; knox, wendell; glassman, robert; peterson, nils; lukowski, stanley; jasse, andre; connolly, paul; jackson, deborah; olsen, thomas; holbrook, richard; bane, richard; collins, william; hellman, daryl; scoville, roger; leonard, laurence; king, lawrence; callahan, james; rivers, robert; spiess, paul; harney, marisa; almeida, noel; griffith, clark; peterson, e.; savas, irakli; bornheimer, deborah; murphy, henry; plukas, john"
1787,1787,1451,1808220.0,36635.0,524210.0,"GoHealth, Inc.",437.69573,1062.415,0.134,-0.073,-201.943209099138,-0.622,3,6,compensation committee;audit committee,"fisher, david; flanagan, joseph; jones, clinton; cruz, brandon; gelber, jeremy; timm, alexander; kotte, vijay; litchford, christopher; hilu, karolina"
1788,1788,1452,1787400.0,36642.0,325414.0,"Nkarta, Inc.",506.10485,0.0,-0.936,-183.27,26.8044849334268,-0.356,4,10,compensation committee;audit committee,"azzam, fouad; patterson, leone; lanier, lewis; george, simeon; campana, dario; scheiner, zachary; thedinga, angela"
1789,1789,1453,1689657.0,36660.0,325414.0,"Bruker Cellular Analysis, Inc.",1228.89528,85.388,-0.215,-0.556,49.9027732601717,-0.435,6,8,compensation committee;audit committee,"munch, mark; herman, gerald; alldredge, j."
1790,1790,1454,1808865.0,36679.0,325414.0,"iTeos Therapeutics, Inc.",1651.29696,344.775,0.051,0.141,33.7236949753426,0.477,5,10,compensation committee;audit committee,"van hauwermeiren, timothy; detheux, michel; chao, mark; ho, tony w.; iannone, robert; freeman, gordon; ginhoux, florent; zappasodi, roberta"
1791,1791,1455,1800227.0,36691.0,519130.0,IAC Inc.,11726.12481,3699.627,-0.001,0.317,-2.42399551866374,-0.164,1,9,audit committee,"eisner, michael; rosenblatt, david; kaufman, victor; hammer, bonnie; lourd, bryan; seferian, maria"
1792,1792,1456,1691421.0,36692.0,524126.0,"Lemonade, Inc.",2596.54471,128.4,-0.254,-1.243,12.1203759313065,-0.321,6,6,compensation committee;audit committee,"eisenberg, michael; schreiber, daniel; wininger gavish, shai; nyatta, mwashuma; schwartz, debra; haj-yehia, samer"
1793,1793,1457,1708176.0,36701.0,711310.0,Gordon Pointe Acquisition Corp.,148.29728,10.77,-0.081,-6.377,10.3741031940306,-0.087,0,9,compensation committee;Risk committee;audit committee,no directors found
1794,1794,1458,1810182.0,36704.0,325414.0,ALX Oncology Holdings Inc.,872.21463,0.0,-0.449,-14.501,54.5367524832981,-0.344,4,8,compensation committee;audit committee,"goodman, corey; nielsen, jack; lettmann, jason; pons, jaume; randolph, sophia; weiskopf, kipp; canamasas, itziar"
1795,1795,1459,1643615.0,36718.0,541380.0,"Montrose Environmental Group, Inc.",2088.5062,546.413,0.073,-0.244,45.3295385372028,-0.081,4,8,compensation committee;audit committee,"perlman, richard; price, james; graham, peter; presby, john; de castro, j. miguel; manthripragada, vijay; field, janet; newmark, robin"
1796,1796,1460,1579733.0,36726.0,311999.0,"Vital Farms, Inc.",731.32164,260.901,0.171,0.026,-93.4299017071909,-0.028,0,8,compensation committee;audit committee,"post, denny; flanagan, glenda; kennedy, kelly; khoury, karl; o'hayer, matthew; diez-canseco, russell; amoo-gottfried, kofi"
1797,1797,1461,1626450.0,36754.0,518210.0,"BigCommerce Holdings, Inc.",2557.64007,219.855,-0.433,-0.24,10.7632493422387,-1.142,1,7,compensation committee;audit committee,"bohn, lawrence; richards, jeff; bellm, brent; gilligan, sally"
1798,1798,1462,1522860.0,36757.0,339112.0,"Acutus Medical, Inc.",95.33337,17.263,-0.896,-14.102,-13.9794012134438,-0.894,1,12,compensation committee;audit committee,"sheridan, john; bonita, david; pellegrini, niamh; elbardissi, andrew; marzouk, shaden; garland, jason"
1799,1799,1463,1549595.0,36767.0,325414.0,"Nurix Therapeutics, Inc.",1287.21648,29.75,-0.285,-2.427,0.865273893732516,-0.531,5,8,compensation committee;audit committee,"gregory, julia; sands, arthur; levy, ronald; weiss, arthur; kunkel, lori; lacey, david; silva, paul; saltzman, edward; rapé, michael"
1800,1800,1464,1750149.0,36787.0,325414.0,"Inhibikase Therapeutics, Inc.",36.97785,3.101,-0.38,-4.08,41.966642912265,-0.519,0,6,compensation committee;audit committee,"grint, paul; berman, dennis; marek, kenneth; kordower, jeffrey; pasricha, pankaj; freeman, roy; werner, milton; hauser, robert; dion, gisele; dawson, ted; dawson, valina"
1801,1801,1465,1160951.0,36788.0,518210.0,"Disco Parent, Inc.",6155.16,260.35,-0.007,-0.136,-30.4208879124149,-0.011,5,7,compensation committee;audit committee,"wright, jason; mackenzie, roy; bloom, william; love, talvis; dodd, julie; rajasekar, sunil; jackowski, michael; nicoll, stuart"
1802,1802,1466,1815442.0,36819.0,325414.0,"Kymera Therapeutics, Inc.",3272.02064,72.832,-0.293,-1.924,13.0743678089853,-0.348,4,11,Talent committee;audit committee,"ridloff, elena; booth, bruce; morgan, leigh; esposito, pamela; sandor, victor; mainolfi, nello; hrustanovic, gorjan"
1803,1803,1467,1808997.0,36826.0,339920.0,"American Outdoor Brands, Inc.",363.42515,276.687,0.114,-0.378,-1.07950739423919,-0.32,1,7,Sustainability committee;compensation committee;audit committee,"gallagher, mary; wadecki, isabell; marconi, luis; gluchowski, gregory; murphy, brian"
1804,1804,1468,1802665.0,36847.0,325412.0,"Harmony Biosciences Holdings, Inc.",2508.34064,305.44,-0.102,-0.669,9.67726436431391,0.779,0,6,compensation committee;audit committee,"graf, r.; gracias, antonio; anastasiou, peter; szyper, linda; sabater, juan; dayno, jeffrey"
1805,1805,1469,1807166.0,36863.0,513210.0,Amesite Inc.,56.573,0.675,-0.903,-69.5,11.8407232775687,-0.86,0,7,compensation committee,"omenn, gilbert; losh, john; darling, martha; parmer, george; spencer, theodore; sastry, ann; brewer, barbie; ogawa, richard; barkett, anthony; bernard, dennis"
1806,1806,1470,1792849.0,36897.0,2111.0,"HighPeak Energy, Inc.",1416.77136,220.124,-0.035,-6.048,23.091352247023,0.287,0,7,ESG committee;compensation committee;audit committee,"oldham, larry; hightower, jack; covington, keith; hollis, michael; chernosky, jay; fulgham, sharon; edgeworth, jason"
1807,1807,1471,1810806.0,36898.0,511210.0,Unity Software Inc.,41837.73008,1110.526,-0.069,-0.351,10.740396069616,-0.352,5,8,compensation committee;audit committee,"dovrat, shlomo; schuler, barry; kostman, david; sisco, robynne; helgason, david; smith-jeremie, keisha; lee, michelle; bar-zeev, tomer; campbell, mary"
1808,1808,1472,1321655.0,36910.0,519130.0,Palantir Technologies Inc.,36920.30154,1541.889,-0.647,-1.177,15.3140850565743,-0.242,1,6,compensation committee;audit committee,"thiel, peter; simon, gregory; karp, alexander; fox, christine; moore, alexander; cohen, stephen; woersching, eric; schiff, alexandra; stat, lauren; birx, deborah; ham, carter; neffenger, peter; hurd, will"
1809,1809,1473,1320350.0,36929.0,334510.0,"LENSAR, Inc.",65.8301,34.459,-0.296,-0.58,9.29264628253543,-0.413,0,7,,"link, william; ellis, thomas; hammer, todd; winer, gary; curtis, nicholas; packer, mark; faulkner, alan; parkhurst, gregory; weinstock, robert; buznego, carlos; jackson, mitchell; visco, denise; nikpoor, neda"
1810,1810,1474,1622229.0,36949.0,325414.0,Unum Therapeutics Inc.,375.85548,0.0,-0.369,-2.641,-9.06615606225626,-0.84,4,6,compensation committee;audit committee,no directors found
1811,1811,1475,1477720.0,36964.0,518210.0,"Asana, Inc.",5711.5476,227.004,-0.233,-0.868,10.0636494136129,-2.302,6,9,compensation committee;audit committee,"carey, sydney; moskovitz, dustin; cohler, matthew; d'angelo, adam; rosenstein, justin; anderson-copperman, krista; lindsay, andrew"
1812,1812,1476,1527508.0,36973.0,3222.0,Pactiv Evergreen Inc.,2247.54268,5437.0,0.037,-0.035,17.8214113182713,0.219,0,6,compensation committee;audit committee,"thornton, felicia; stangl, rolf; hugli, allen; hawkesby, duncan; king, michael"
1813,1813,1477,1708527.0,36985.0,325414.0,Elutia Inc.,85.4217,47.39,-0.189,-0.455,13.0063701720394,-3.922,1,6,compensation committee;audit committee,"rakin, kevin; makes, brigid; mills, c.; zuga, matt; jordan, maybelle; colpman, david"
1814,1814,1478,1720580.0,36987.0,325414.0,"Adicet Bio, Inc.",695.00013,9.73,-0.356,-2.372,10.4754062682997,-0.198,0,7,compensation committee;audit committee,"gordon, carl; dubin, steve; schor, chen; sinclair, andrew; jakobovits, aya; klickstein, lloyd; kalos, michael; priceman, saul; mitsiades, constantine; bertaina, alice; peng, katie"
1815,1815,1479,1650696.0,36989.0,311.0,"Laird Superfood, Inc.",118.5988,36.811,-0.485,-0.46,17.9054054054054,-0.574,0,7,compensation committee;audit committee,"barker, geoffrey; lamontagne, grant; gaston, patrick; hamilton, laird; vieth, jason"
1816,1816,1480,1802974.0,37019.0,424480.0,"Mission Produce, Inc.",1341.30168,891.7,0.118,0.033,14.6909989241742,-0.063,0,9,compensation committee;audit committee,"bershad, stephen; taylor, bruce; barnard, stephen; beebe, stephen; pack, jay; gonzalez, luis"
1817,1817,1481,1031308.0,37076.0,518210.0,"Bentley Systems, Incorporated",13654.52991,965.046,0.209,0.141,10.5348787128299,0.378,4,6,Sustainability committee;audit committee,"griswold, kirk; haugen, janet; bentley, gregory; bentley, keith; bentley, barry; bentley, raymond; hughes, brian"
1818,1818,1482,1719395.0,37080.0,339113.0,"Eargo, Inc.",200.4657,66.522,-1.304,-0.721,-5.94916170903191,-2.836,0,11,compensation committee;audit committee,"wu, david; narula, karr; garg, trit"
1819,1819,1483,1662579.0,37081.0,325414.0,"C4 Therapeutics, Inc.",1567.7858,45.785,-0.278,-1.646,12.9117860825178,-0.285,3,8,compensation committee;Technology committee;audit committee,"downey, bruce; dubin, glenn; anderson, kenneth; grogan, donna; youssoufian, hagop; salter, malcolm; bowden, christopher; levine, ross; armstrong, scott; koppikar, utpal; wolf, beni; isaacs, randi; bessen, laura"
1820,1820,1484,1799448.0,37084.0,325414.0,"Aligos Therapeutics, Inc.",506.7303,4.359,-0.657,-127.68,5.49681972764916,-0.647,2,7,compensation committee;audit committee,"nuechterlein, carole; blatt, lawrence; hirth, peter"
1821,1821,1485,1743759.0,37090.0,33411.0,"Corsair Gaming, Inc.",1985.6551,1904.06,0.144,0.045,31.6626305676092,-0.063,3,9,compensation committee;audit committee,"majoros, george; bagaria, anup; martin, stuart; paul, andrew; la, thi; szteinbaum, samuel; kim, sarah; bell, diana; cahilly, jason"
1822,1822,1486,1680367.0,37110.0,325414.0,"Shattuck Labs, Inc.",360.30489,30.017,-0.319,-2.8,9.30180648501387,-0.274,3,8,compensation committee;audit committee,"gibson, neil; de bono, johann; schreiber, taylor; melero, ignacio; marabelle, aurelien; schalper, kurt; brous, tyler; brownstein, carrie"
1823,1823,1487,1556739.0,37130.0,511140.0,"Thryv Holdings, Inc.",1404.38385,1116.582,0.325,0.031,41.7992960440738,0.312,1,7,compensation committee;audit committee,"akhtar, amer; o'hara, ryan; kintzer, bonnie; slater, john; zynczak, heather; walsh, joseph; vaccarello, lauren"
1824,1824,1488,1439725.0,37134.0,621511.0,"Biodesix, Inc.",162.8791,54.506,-0.437,-1.244,81.814169001291,-4.561,1,9,compensation committee;audit committee,"patience, john; schuler, jack; massarany, hany; kennedy, lair; bunn, paul a.; kayyem, john; carbone, david; duncan, mark; whitehouse, craig; hutton, scott; franchi, jean; watts, charles"
1825,1825,1489,1822462.0,37135.0,325414.0,Foghorn Therapeutics Inc.,944.531,1.319,-1.284,-426.96,7.75887654841682,-1.466,0,10,compensation committee;audit committee,"gill, balkrishan; cole, douglas; kouzarides, anthony; crabtree, gerald; kadoch, cigall; gottschalk, adrian h."
1826,1826,1490,1788882.0,37150.0,524126.0,"Root, Inc.",783.68,345.4,-0.366,-0.783,28.2429718875502,-0.671,1,9,Finance committee;compensation committee,"ulman, douglas; szudarek, julie; dorsey, donna"
1827,1827,1491,1823766.0,37164.0,221210.0,Archaea Energy Inc.,1190.43016,77.126,-0.071,-0.597,40.4520069757555,-0.156,4,7,compensation committee;audit committee,"lawler, david; walton, richard; stork, nicholas; mccarthy, brian; bilbao, damian; buchanan, marisa; burton, will; jones, miranda; puffer, brian; rumbelow, brandon"
1828,1828,1492,1435049.0,37168.0,325414.0,"Aduro Biotech, Inc.",893.15191,51.625,-0.219,-98.696,-2.30616605238306,-0.281,2,7,compensation committee;audit committee,no directors found
1829,1829,1493,1821160.0,37186.0,522390.0,Guild Holdings Company,856.62971,1637.9,0.181,0.223,7.2548600110097,0.317,2,7,compensation committee;audit committee,"meyer, michael; marcon, martha; duffy, patrick; messinger, gioia; mcgarry, mary; schmidt, terry; bryant, edward"
1830,1830,1494,1793229.0,37188.0,511210.0,MultiPlan Corporation,2827.84177,1117.602,0.116,-0.361,-67.2121896162528,0.033,3,9,compensation committee;Risk committee;audit committee,"thorpe, allen; colaluca, anthony; harris, c.; tabak, mark; philbrick, p. hunter; white, dale; attal, michael; prince, john"
1831,1831,1495,1820721.0,37200.0,334519.0,"Array Technologies, Inc.",2118.57363,853.318,0.251,0.104,15.26636857765,-0.069,6,8,audit committee,"forth, j.; schmid, gerrard; hostetler, kevin; khan, bilal; ashford, orlando; almirante, paulo jorge; iyengar, jayanthi"
1832,1832,1496,1419275.0,37212.0,518210.0,ASAP Expo Inc.,179.8944,26.305,-0.412,-0.587,27.0327221680735,-0.801,0,7,compensation committee,no directors found
1833,1833,1497,1776909.0,37214.0,518210.0,CuriosityStream Inc.,312.37461,71.261,-0.339,-1.32,-22.2557726465364,-0.312,0,7,compensation committee;audit committee,"huberman, jonathan; cerf, vinton; kirwan, william; keeley, patrick; ferren, bran; saffo, paul; shaw, david; leslie, jack; degioia, john; nikzad, mike; kaku, michio; close, glenn; stinchcomb, clint; hendricks, elizabeth; henley, don; marsalis, wynton; satava, rick; tarter, jill; weber, michael; dijkgraaf, robbert; hendricks, andrew"
